id,label,SLC10A2,OR2T10,NTS,SLC6A3,LINC00887,ENPP7P8,AL163636.1,SLC47A1P1,AC025627.1,TTC21B-AS1,AL109615.1,AP003465.2,AL109946.1,AC133637.1
TCGA-AK-3445-01A,0,2.470723255,0.031777108,1.278292685,0.404309246,4.452659272,0.03706761,0.6400655,0.6520212,0.7791899,2.182644,0.18635072,0,2.504035,0.01949665
TCGA-BP-4982-01A,0,3.380784854,1.893864353,0.696944717,5.349740698,3.809369109,1.724093,0.8885659,0.5306847,2.031009,1.923289,4.38112364,0.1798652,0.6053316,0
TCGA-AK-3433-01A,0,0,0,0.043397976,0.007658309,0,0,0,0,0.04617709,0,0.073386192,0,0.01629734,0
TCGA-CZ-5986-01A,0,4.012093369,1.450646813,0.390371163,7.194860163,3.554186174,3.546204,0.859869,0.9508863,1.473359,6.112078,2.644743406,0.09515371,2.232364,0.114672
TCGA-BP-4766-01A,0,4.376415464,2.373978548,0.765779011,5.548019805,3.545657855,0.7464225,0.7727564,0.9770536,1.707475,4.317282,5.051942276,0,0.08318963,0
TCGA-B0-5696-01A,0,5.099018777,0.744796546,0.390552487,4.570950536,3.03097871,0.6278532,0.529818,0.1300724,0.1147417,4.193203,1.39339919,0.6102628,0.6316781,0.08266928
TCGA-BP-5008-01A,0,2.638571126,0.131830629,1.35150439,4.913898446,3.010583075,1.42077,0.4615308,0.2991891,1.435895,3.77449,4.794019,0.1417365,1.671875,0.01199766
TCGA-BP-5187-01A,0,3.535182137,1.600028294,0.405691523,4.29378571,3.634860517,0.1663236,0.4784642,0.2057584,0.6914,3.574314,1.446949131,0.2935159,2.333452,0.05172423
TCGA-B8-A54E-01A,0,0.016586582,0,0.039982547,0.041784706,0.984437247,0.6641456,0.02089021,0.2060238,0.5934096,0.06033363,0.132298889,0.08212479,0.01500362,0
TCGA-BP-4795-01A,0,0.005574019,0,1.351773579,0.416284224,0.144926473,0.01307373,0.3706861,0,0.05669315,0.9839879,1.642464262,0.1089444,0.6671688,0
TCGA-B0-4699-01A,0,0,0,0.046463882,0.054905339,0.062285943,0.01816209,0.06704163,0.02274786,0.07830437,0.01712101,0.209893836,0.07666876,0.2330726,0.009523139
TCGA-BP-4972-01A,0,2.629482893,0.090097488,0.663307034,3.890128085,2.508856985,1.128375,0.7133276,0.3949708,2.585239,3.809259,3.318595558,0.2500718,0.8831936,0
TCGA-EU-5904-01A,0,3.210711391,1.115517169,0.379027203,5.928740011,3.483788471,1.079184,1.161459,0.4352613,1.132104,1.399207,3.135862078,0.5608391,0.7270378,0
TCGA-A3-3362-01A,0,2.664341331,1.497428043,0.306774272,5.527142699,3.40842968,2.119248,0.5489036,0.2868149,1.550794,1.416356,4.8934886,0,0.01488346,0.02020107
TCGA-B0-5085-01A,0,2.667543217,0.220014104,0.389017819,7.253807856,3.618513518,0.317312,0.2005859,0.4460281,2.336246,1.281696,4.993835225,0.352181,0,0.06313334
TCGA-B0-5697-01A,0,1.870776955,0.373421883,0.21481322,1.169854678,2.110940548,0.1194362,0.2337922,0.1198477,0.4038144,2.777368,0.34976459,0,0.2699045,0
TCGA-CJ-4868-01A,0,0.387121355,0,0.356697939,5.055732825,3.171820158,0.2556436,0.3993293,0.1965104,0.7262987,2.814101,2.403511073,0,1.361854,0
TCGA-BP-4349-01A,0,2.72060596,0.994422055,0.49183873,6.044779534,3.950962722,1.254379,0.5601331,0.670617,2.453682,1.837721,1.806951323,0.05982448,0.6125251,0
TCGA-CJ-4885-01A,0,2.563820121,0.857815269,1.997150355,4.128401968,3.549349603,1.17794,0.6510167,0.3626718,0.5662131,4.398984,2.279655203,0.2684206,0.05171292,0
TCGA-B4-5843-01A,0,1.947137036,2.240672731,0,5.248962359,3.897121338,0.8177546,0.3379061,0.4545491,0.6495317,3.00164,1.230699933,0.2773727,1.63214,0.01843649
TCGA-A3-3373-01A,0,3.024324978,0.326573393,0.12275214,4.590431595,4.017079813,2.152268,0.4528662,0.1854957,0.8546366,1.673076,0.114736008,0.418548,0.194297,0.03492639
TCGA-B0-4842-01A,0,0.351383723,0.495875908,0.47859693,4.58902073,1.809012378,1.108407,0.1451821,0.07458638,0,2.793729,0.630156609,0,0.7133243,0
TCGA-B0-4846-01A,0,3.452306245,0.556099959,1.287458627,5.666759757,3.052694902,3.045569,0.97145,0.8412539,0.7609051,4.128449,2.549118211,0.0619128,0.3133564,0.03038201
TCGA-CZ-4861-01A,0,1.065628775,0.365066737,0.377904101,3.850152177,3.186729436,0.5623833,0.6885535,0.09809026,0.5387225,3.794686,2.231881005,0.05695886,0.404268,0
TCGA-B0-5098-01A,0,0.078838171,0,0.504464142,0.355171546,0.758452466,0.22318,0.2947922,0.151162,0.4726765,0.193869,0.24683171,0,0.5988979,0
TCGA-B0-5110-01A,0,3.767817009,0.637918747,0.637655769,6.362918749,3.064557656,2.056465,0.7004634,0.7559454,1.407389,2.404289,2.332397037,0.3119234,0.2711419,0
TCGA-BP-5177-01A,0,1.916874316,0.249407611,0.01634791,5.041323761,1.759255328,0.6839172,0.4381729,0.1692855,0.7058881,3.651006,3.29878727,0.3074786,0.4394741,0
TCGA-AK-3429-01A,0,1.793011666,0.034664171,2.476896757,5.979946529,3.044816409,0.5122674,0.7535726,0.3620085,0.2481515,5.878,0,0.08572332,0,0
TCGA-B8-A54G-01A,0,0.083813452,1.560664775,0.68754085,3.832426125,3.866999219,0.8152264,0.6538933,1.216263,1.967427,5.748335,2.438695624,0,0,0.02106293
TCGA-BP-4784-01A,0,0.006896579,0.027556821,1.254454781,2.02315201,0.171780192,0.01616582,0.5807411,0,0,3.595237,1.935712439,0.06839203,1.179493,0
TCGA-BP-4790-01A,0,1.740098811,0.147666635,0.567160197,1.488412671,2.916520072,2.057062,0.919734,0.761473,1.805454,2.512983,5.031984863,0,1.28864,0.01887451
TCGA-CJ-4904-01A,0,2.746997558,0.660959398,0.204860663,6.547310952,2.711499786,1.034377,0.5685778,0.3219669,0.333429,4.059992,0.875229891,0.1314716,0.9105563,0.0110921
TCGA-CZ-4860-01A,0,0.028243301,0.022776241,0.041000149,0.268214565,2.041153198,0.02658198,0.3553409,0,0,0.1442322,2.019366873,0,1.075965,0
TCGA-B0-4828-01A,0,1.136119082,0.660405959,0.085378864,7.21587517,4.243548735,0.8332257,0.7487411,1.538873,1.833848,4.578052,4.879744473,0,0.4704702,0.04382064
TCGA-CJ-4893-01A,0,4.78119646,0.160827528,1.924126077,6.50012126,2.564653735,0.7488587,0.434164,0.3076857,0.8143092,2.538674,1.498401625,0.103288,0.8384459,0.06354256
TCGA-BP-4760-01A,0,0,0.120072898,0.819805242,0.071970874,0.066393635,0.02897242,0.3471153,0.01824069,0,2.385298,1.75029261,0.06170345,0.9412847,0
TCGA-CJ-4643-01A,0,2.768852457,0.329996483,0.687459336,6.580243732,4.182231738,2.502194,0.7175727,0.6347069,1.900297,4.241773,4.473531068,0.2817495,0.05448741,0.0735988
TCGA-BP-5202-01A,0,4.53542445,0.878195878,0.251951288,5.632315967,3.979478584,0.3752151,0.5079122,0.6170722,0.7411881,1.519057,4.086732899,0,1.245089,0
TCGA-BP-4164-01A,0,2.672716563,0.554410473,0.282585444,6.357107421,5.283428239,1.099961,0.6349428,0.5506007,2.820211,5.289987,3.360622602,0.3533795,0.9006021,0.02409124
TCGA-B0-4817-01A,0,0.511118522,0.574214348,0.122423382,2.210168669,2.803198498,1.099373,0.4024613,0.3636528,0.4618405,3.718859,3.107207478,0,2.249696,0.1038881
TCGA-A3-3347-01A,0,0.628160259,0.029579365,0.36479446,1.142595241,3.605851748,0.117332,0.3330705,0.1847974,0.539001,3.685913,0,0,0.2575413,0.2660149
TCGA-A3-A8CQ-01A,0,3.019603416,0.062856938,0.038283245,6.43668367,3.252214524,1.001303,0.7398003,0.8737322,1.48768,4.58547,4.151553446,0,0.8321149,0
TCGA-BP-5006-01A,0,3.575668508,1.152566852,0.511737285,6.094652077,3.803741284,2.000589,0.8062313,0.72592,0.6711007,2.415917,3.330156314,0.283737,0,0
TCGA-A3-A6NN-01A,0,2.355630235,1.086980576,0.159698653,7.085971093,3.774406468,1.030017,0.6848536,0.9114726,1.95137,5.031859,4.83606663,0.3704895,0.9434763,0.03377174
TCGA-CJ-4892-01A,0,2.94806693,0.121146959,0.592460448,6.721757741,3.602997789,2.802918,0.3623672,0.6580134,3.362434,3.066371,3.592616486,0.5706123,0.4205828,0.0604813
TCGA-B8-A8YJ-01A,0,0.839651626,0.095702869,0.697099979,4.018086837,2.574632557,0.2310179,0.1190031,0.2235251,1.062172,0.4709727,0.249414083,0,0.07225315,0.0200108
TCGA-B8-4151-01A,0,3.605040293,1.098803886,0.876029113,6.17601854,2.901834597,2.443385,1.013283,0.4712196,0.7221163,5.792592,1.822757883,0,0.04207673,0
TCGA-B2-5633-01B,0,0.198886168,2.19194394,0.781092854,4.017840765,5.326956945,1.548499,0.08047599,0.8785755,3.052874,4.117751,3.613263307,0.8530899,1.53177,0.03977796
TCGA-CZ-5470-01A,0,0.779253246,1.312703544,1.164042955,3.551655228,2.478160328,0.9327099,0.4027386,0.298802,0.4316247,2.730388,1.217364616,0.1000985,0.1069303,0
TCGA-DV-5576-01A,0,0.414541636,0.287412481,1.046115221,0.151407299,0.116832259,0.3307022,0.4674545,0.07000627,0.09144655,4.189756,1.871727082,0.06030978,1.736104,0
TCGA-B0-4845-01A,0,2.978612346,0.904218966,1.920461298,6.093794074,4.832460473,0.813662,0.4148001,1.406897,2.229978,0.6646906,4.573595167,0.4589992,0.2637038,0.01861489
TCGA-G6-A5PC-01A,0,3.058713102,0.67624471,0.587258565,2.734032678,2.467864367,1.497228,0.1558519,0.3193297,0.6798415,5.172862,1.051788136,0,1.05286,0.022735
TCGA-CJ-5682-01A,0,3.715866368,2.458604328,2.277062555,5.289221601,2.231521318,0.269369,0.2341016,0.1856701,0.2024275,6.250623,0.13312928,0.1608191,0.1982646,0.02049672
TCGA-BP-4995-01A,0,3.386072216,2.220557021,0.373199453,3.863559759,2.490849339,0.7448942,0.4580945,0.5405395,0.929753,0.4284614,2.144233052,0.3450159,0.5729069,0.02086802
TCGA-A3-3357-01A,0,1.002754402,0.098790112,1.207663993,6.592227877,2.503265306,2.961962,0.4481624,0.7622796,2.210524,4.899297,4.312410136,0.05058462,1.172878,0
TCGA-AK-3440-01A,0,0,0,0,0.0353508,0.027200239,0.0556803,0,0,0,0.01772247,0.096920158,0,0,0
TCGA-A3-3308-01A,0,0.879805052,0.230681323,3.653369976,5.875099818,3.290791474,0.5166064,0.2997823,0.08888634,0.4163487,3.782563,3.90258825,0,0.8929012,0
TCGA-A3-A8OU-01A,0,2.428026239,0.138353601,1.186706261,5.586685821,3.957214637,1.205141,0.3534316,0.3565427,1.198268,2.196543,3.22496755,0.2662766,1.681095,0.0176338
TCGA-MM-A563-01A,0,2.888170424,0.140467491,0.850219338,4.618520096,3.597432901,0.4099562,0.2920227,0.4980282,1.438304,1.30101,2.732351932,0.4025007,1.504765,0.08742904
TCGA-B8-4622-01A,0,4.035231155,0.706666821,0.838294569,5.554474086,3.250088655,0.8560626,0.8723929,0.8654971,1.435434,2.901834,3.027302753,0.2066134,0.4503792,0.01785874
TCGA-CZ-4865-01A,0,1.966109711,0.491361673,2.608324396,0.408613309,2.303754681,0.7806333,0.4809459,0.1145294,0.446215,1.83569,0.783329499,0,0.7515893,0.06791727
TCGA-CZ-5455-01A,0,0.072530879,3.107677308,1.089306278,4.888655149,3.319693013,1.793006,0.5196081,0.4471645,0.6310099,4.377346,2.394652645,0.1584436,0.03688503,0.02017926
TCGA-B2-5636-01A,0,0,0.20672904,0.431766009,4.319290774,1.389476156,0.10939,0.3534986,0,0.03530344,4.86791,3.802891106,0,2.117655,0
TCGA-B8-4148-01A,0,2.391617695,0.842948593,0.21866959,6.338283152,4.323250897,1.89329,0.3687522,0.622215,0.942119,3.410906,0.781676706,0.1341801,0.0970453,0
TCGA-B0-5400-01A,0,0.196011696,0.074838365,0.41384279,1.706574374,2.731610355,0.1692113,0.09322112,0.1257383,0.1260682,0.2886609,1.018308445,0.2372135,1.474119,0.07616635
TCGA-BP-5180-01A,0,3.489082246,1.960986428,1.095602174,4.807490789,3.050662342,0.1816425,1.309035,0.5789286,1.353663,5.803378,3.111927253,0,2.593242,0.1534527
TCGA-CZ-4863-01A,0,2.364341672,1.651690061,3.032967897,4.936689214,2.084647953,1.06155,0.3498394,0.2568116,0.4668815,5.313181,1.631031221,0,0.535629,0.04076054
TCGA-A3-3317-01A,0,0.057051311,4.128147669,0.309904402,4.767810062,1.688257445,1.611279,0.3967981,0.1959021,1.637539,4.921831,2.743160776,0.06406605,0.9008133,0.04692249
TCGA-B0-5698-01A,0,1.729064334,1.967405322,1.659381448,5.634306677,3.559578261,0.1637063,0.6913334,0.5947392,0.8590988,3.259517,2.815461125,0.05633717,0.03043664,0
TCGA-BP-4787-01A,0,0.714413361,0.080982189,0.173562751,0.699435829,3.05797023,0.1390922,0.2835107,0.02021088,0.4025361,2.980998,0.212724228,0,0.3127958,0.1296966
TCGA-BP-4326-01A,0,0.011252417,0,0.607193828,5.548567867,3.323295478,0.102527,0.3522396,0.0491408,0.1124574,0.1875282,2.254562153,0,1.466053,0.06781663
TCGA-B0-5100-01A,0,0,0,1.487459472,0.175029468,1.888225045,0.0160535,0.2092027,0.02011059,0.06937884,2.642485,2.070777589,0,1.443995,0
TCGA-BP-5175-01A,0,0.311468958,0.094986045,0.141091494,2.439047614,2.446466568,0.4307682,0.1873154,0.1534721,0.5455548,1.442283,1.347623156,0,1.147563,0.07309513
TCGA-BP-4775-01A,0,4.738658921,0.249035803,0.128409908,7.055556643,3.609270732,2.387797,0.8174645,0.9665909,3.552098,2.019971,4.870043162,0.1755036,1.938076,0.0445939
TCGA-B0-5088-01A,0,2.320927545,0.244518057,0.128217311,6.061762691,4.06253834,1.307389,0.4092858,0.6964592,2.315971,1.627829,4.618752632,0.2078766,0.7224821,0.0135024
TCGA-CZ-5982-01A,0,2.277952013,1.118796624,0.10288588,5.960534906,4.159903275,1.648746,0.5784833,0.4424629,0.5359355,2.408001,1.08322869,0.1789631,1.540623,0.01533142
TCGA-BP-4797-01A,0,0.531379361,0.700589116,0.872260654,5.886642173,2.820160835,1.610598,0.3046591,0.3619261,0.9745189,4.498415,2.662833077,0.1439432,0.5722625,0
TCGA-CZ-5454-01A,0,2.536613773,0.34812495,0.032061615,4.698622892,3.789905506,0.3591674,1.046337,0.3886423,0.3995821,1.11181,3.589006515,0.672049,0.6287067,0.01089218
TCGA-CZ-5463-01A,0,3.012881613,0.590087681,0.355221934,6.638822393,3.275180071,1.330035,0.5902184,0.6338447,1.093609,6.507791,3.153691522,0.4349583,0.8725278,0.0374168
TCGA-BP-4354-01A,0,0.02642476,0.375813931,0.042572207,0.49810193,1.547511996,0.08128349,0.1690941,0.05151738,0.04529927,5.043836,0.206052054,0,0.1523928,0.08487857
TCGA-BP-4964-01A,0,2.645427808,0.573887111,1.005704952,5.479904851,4.834170493,0.7501123,1.014896,0.8605072,1.47532,2.475857,1.827205963,0.1407607,1.193103,0.3108331
TCGA-CJ-4887-01A,0,2.331792777,0.420348529,0.032376052,6.000601607,3.809253351,1.48016,0.3983959,0.2206973,1.655943,4.30422,3.698593149,0.06668406,0.01212923,0
TCGA-B0-5075-01A,0,1.308400632,0.635462308,0.193112104,4.809000508,1.463526108,2.716881,0.6582696,0.3991694,2.282297,3.914171,1.335060026,0,0.6328074,0.01156756
TCGA-BP-5192-01A,0,3.33868572,0.999664823,0.445882172,6.471782364,2.821126201,1.83221,1.324066,0.3325718,0.6358395,2.473882,4.360981064,0.1075851,1.964105,0
TCGA-CZ-5466-01A,0,0.211500956,2.615254634,0.261196872,5.21995365,3.092622795,0.6327746,0.5255869,0.1327347,0.326151,4.316005,2.119775085,0,0.9001927,0
TCGA-B0-5119-01A,0,3.95515462,0.915848235,0.267191392,6.086415793,4.165148474,1.152327,1.115821,0.6995121,0.9354055,2.369106,2.401055577,0,0.9912847,0.09085861
TCGA-BP-4771-01A,0,0.348097881,1.77092723,1.24276566,1.380802316,1.08484196,0.7406016,0.1431355,0.3289969,0.8923041,3.528894,1.781616588,0,0.3523137,0.01459181
TCGA-B0-5812-01A,0,2.781915312,1.7927236,1.031223678,4.748409581,3.131849352,0.633896,0.7927282,0.357899,0.7120961,4.905422,3.357285034,0.7177717,0.9681556,0.02793988
TCGA-CJ-4873-01A,0,0.534446775,0.270507333,1.431242191,0.394757918,2.082332239,0.1641493,0.3317592,0.2948513,1.65781,4.856625,0.213631119,0,1.277742,0.0447415
TCGA-A3-3380-01A,0,2.22390603,0,1.13330759,6.992315075,4.788465757,0.6136808,0.9289437,1.278083,2.235613,1.232708,4.620951662,0.1131331,0.4166731,0
TCGA-BP-4756-01A,0,5.924610534,0.20273241,0.028917294,1.974087291,1.098217854,0.4870914,0.2242038,0.4397429,1.197748,2.093446,0.951666019,0,0.04282232,0
TCGA-BP-5200-01A,0,1.969771256,0.212028064,0,6.428699067,3.205497425,1.63189,0.3588979,0.2260267,0.2860602,3.579233,0.434938812,0.2436019,0.9363834,0
TCGA-A3-3319-01A,0,0.390681736,1.447018454,0.024852152,3.052812794,3.286418645,0.2345485,0.1364554,0.2249486,0.3741729,2.351492,2.020829459,0,1.317966,0.7381181
TCGA-B4-5377-01A,0,4.43079453,1.88446714,0.056099175,6.57562452,3.710821603,0.4764876,0.8599386,0.7010758,0.7153751,3.093358,1.096454742,0.1364282,0.1760732,0.1220147
TCGA-BP-4334-01A,0,0,0,0.096066582,0.075879024,0.045759867,0.1154116,0,0.02983561,0,0.02988178,0.160480555,0,0,0
TCGA-BP-4329-01A,0,2.438211441,0.306786977,0.571906044,5.284738934,4.82135882,0.2556045,0.9417655,0.4547413,0.8254859,2.979815,4.840206881,0.638525,0.3200808,0.0138562
TCGA-DV-5566-01A,0,2.872571721,2.256020827,0.753324071,4.56622417,3.508558354,0.9755424,0.4717884,0.3047738,0.5926617,1.254819,2.49460525,0.0869757,0.6261346,0.06383624
TCGA-CZ-5468-01A,0,0.023012239,0.090459022,0,2.463423638,0.983024455,0.01357324,0.2664078,0.01700719,0.05882568,0.01703363,0,0,0.4625165,0.06958639
TCGA-CJ-4637-01A,0,1.23162167,2.636717125,0.263158629,4.536764048,2.591989226,0.6044282,0.347812,0.3656356,0.5908836,5.111901,1.933935982,0.07332419,0.9765283,0.1718847
TCGA-BP-4801-01A,0,4.500972402,0.44427516,0.014883688,5.516396386,3.056428324,1.425343,0.7743858,0.4355925,0.613671,4.236208,2.540988964,0,1.899669,0.02995865
TCGA-B0-5115-01A,0,3.531020276,1.317320231,0.182219709,7.415073418,4.118300537,0.8331989,0.7274888,1.083268,2.345127,5.146623,6.182583605,0.4735885,1.579137,0.05922956
TCGA-BP-4799-01A,0,0.054113,0,0.467956675,1.21121909,2.778250003,0.1681076,0.5439809,0.04010416,0.1032577,1.173978,0.709186286,0.1956122,0.2923115,0
TCGA-B0-5102-01A,0,3.116751747,0.232590008,2.032941522,5.368372067,3.810226915,1.653823,0.5930423,0.9330536,2.109046,2.504944,0.336364361,0.1636408,0.6653165,0
TCGA-CW-6087-01A,0,0,0.018864142,1.00673235,0.081582114,0.41499422,0.0110526,0.01185354,0,0,0.01387346,0.076317838,0,0.1068466,0
TCGA-BP-4973-01A,0,3.404123756,1.340076209,1.503162379,6.347915403,4.22047156,0.178931,0.6476471,0.6929457,2.764991,4.04346,6.127598551,0.130687,1.015021,0.03281989
TCGA-AK-3431-01A,0,0.608969372,1.258123209,1.00840442,3.981396946,3.641621676,0.4128752,1.047076,0.2948088,0.0470557,3.396128,0.456646336,0,0.09691112,0.02254062
TCGA-A3-3324-01A,0,0.057634201,0.940025836,0.551428952,7.154018551,2.317063342,0.9555234,0.3878674,0.2095254,0.947374,5.768309,1.837013273,0.2707867,0.8506228,0.01438534
TCGA-A3-3358-01A,0,1.489212562,0.605554644,1.325763853,4.799128928,4.022434262,2.00823,0.5714186,0.4232937,1.023986,3.361477,1.013060272,0.09892192,0.0091081,0.03679954
TCGA-CW-5590-01A,0,0.614262779,0.069419907,0.726721714,5.772913452,3.38204047,0.9567438,0.4658136,0.2830971,0.5715571,4.956532,1.412299293,0.2209007,0.676245,0.1247872
TCGA-GK-A6C7-01A,0,1.378405842,0,0.261674511,6.95512458,3.190817573,2.164484,1.000878,0.5446561,0.4879371,1.300296,0.718675023,0.4574158,0.04207349,0
TCGA-AK-3455-01A,0,0.089676627,2.78517885,1.494825331,5.311854798,3.439305967,2.391725,0.7891291,0.8885845,1.62056,3.539412,1.518161104,0,0.7944403,0.05577856
TCGA-CJ-5684-01A,0,2.882426477,0.854336745,0.916127568,6.040040167,3.404680905,1.95036,0.747677,0.6710468,0.6478737,3.978945,2.765073744,0.2999769,0.04683866,0.04775291
TCGA-BP-4991-01A,0,1.963209984,1.756783907,0.562070953,6.195251507,3.682434915,0.925725,0.8777311,0.7003685,2.547131,4.683673,4.726382218,0.5345138,1.134096,0.06576789
TCGA-A3-3306-01A,0,5.147844555,2.384502181,1.05923206,6.006372386,5.088289896,0.642751,1.269206,0.7373306,1.118096,2.096161,3.475205311,0,2.314735,0.1278488
TCGA-BP-5201-01A,0,2.958687139,1.06514187,0.053380707,5.842395969,3.658737191,0.6631937,0.3602834,0.6420213,0.7332812,4.432167,2.418924899,0.3053427,0.3246997,0.02724973
TCGA-B8-5550-01A,0,0.196730097,0.098360729,1.223416107,4.677735676,1.149089131,0.9519513,0.5135211,0.20809,0.312686,4.145426,1.208197092,0.2358746,0.6513111,0.02058162
TCGA-CJ-5689-01A,0,0.624094789,1.328928643,0.134661851,5.837324288,2.451315748,0.1442925,0.4084325,0.1955411,0.06531279,3.899513,1.802867408,0.125171,1.470541,0.01578002
TCGA-AK-3451-01A,0,0.514576155,0.132013406,1.282206577,0.705138861,1.536623593,1.809652,0.0426896,0.3572232,0.1676866,4.842539,0.069616672,0,0.569807,0
TCGA-BP-4169-01A,0,0.885997279,0.397783984,1.177676237,5.353587829,4.240160154,0.3541887,0.3860453,0.3354966,0.8613653,2.450873,2.460612418,0,1.454907,0.02313229
TCGA-A3-3374-01A,0,0.012005355,0,0.043290131,0.005097186,0.010928292,0.04190948,0.05957722,0.01767332,0.1197084,0.03518703,0.187520365,0,0,0
TCGA-BP-4967-01A,0,1.711095872,0,0.296587274,3.574880699,4.014592516,0.6342452,0.7888386,0.4912747,1.523682,2.699383,3.819764926,0.09486257,1.538198,0.01184873
TCGA-AK-3428-01A,0,2.896522392,1.014385299,1.488936093,4.601796089,4.718701755,0.1624755,1.377677,0.5834949,0.3853232,1.086323,3.50908122,0.5139759,1.555856,0.08721497
TCGA-BP-5173-01A,0,0.10137035,0.023290912,0.828955112,5.210568593,1.876387487,0.1435344,0.661295,0.09973919,0.3233302,5.245387,0.556035697,0.0579302,0.8278854,0.02840768
TCGA-CJ-5680-01A,0,5.734175374,0.978767171,0.089431211,0.093391252,0.442729876,1.676622,0.165692,0.2558916,0.669301,3.729573,1.586613497,0.06272129,0.6370127,0
TCGA-B0-4848-01A,0,2.597313295,2.217841975,0.388486285,3.279527258,3.54423094,0.3774235,0.7404673,0.04837786,0.1630896,4.666479,0.310366211,0.2334872,0.8007466,0.07976149
TCGA-MM-A84U-01A,0,0.207567772,0.337392398,0.081140838,2.231289383,2.044317028,0.628378,0.3279591,0.1896133,0.6076348,3.384462,2.652842706,0.3117223,1.209679,0
TCGA-CJ-4638-01A,0,3.017872266,1.85288384,0.046175155,1.200437669,0.816489994,0.6762293,0.455624,0.8236447,1.468139,4.915628,3.415530979,0,0.3542056,0.02354264
TCGA-BP-4346-01A,0,1.514380339,0.676785757,0.01672424,4.796814391,2.714131208,2.480447,0.4340285,0.5248335,2.071753,5.413956,3.334200373,0.1963877,0.1875169,0.01691896
TCGA-CJ-4901-01A,0,0.134351448,0.050617286,0.294437777,3.890794487,4.190408401,0.1016863,0.5448338,0.3051794,0.9572386,5.640741,0.668604591,0,0.9489684,0
TCGA-BP-4971-01A,0,0.30758888,0.158238454,0.22188162,3.939092764,3.87500118,0.6167568,0.1492564,0.3990667,1.702805,2.076602,4.270645385,0.1015928,0.462155,0
TCGA-B0-5702-01A,0,1.301662058,0,0.274346829,5.363707812,3.160773588,0.8565285,0,0,0,1.026278,0,0.806055,0,0.2033347
TCGA-B0-4822-01A,0,0.679617261,0.034182203,3.189396533,7.767390768,4.040493025,0.02007152,0.1637991,0.2549879,0.2820061,3.594645,0.429068583,0,1.155761,0.4029967
TCGA-B0-5707-01A,0,1.978720769,0.48442327,0.0191844,0.046369999,1.589721758,0.0185676,0.3693955,0.1342187,0.4549063,0.05753734,0.297186661,0,0.1499841,0
TCGA-B2-5639-01A,0,3.418114862,0.830745749,0.3273123,3.927648693,2.342273515,1.800449,0.2912415,0.251258,0.3697289,4.64982,0.34233369,0,0.3852505,0
TCGA-B2-3923-01B,0,0,0,0,0,0,0.09047463,0,0,0.3617089,1.026307,0,0,1.100682,0
TCGA-BP-4803-01A,0,0.92590765,0.34285461,0.610206855,4.803079048,2.96083768,0.05545647,0.9836148,0.2138416,0.7198424,5.394308,3.765001611,0.2250694,2.015527,0.02925681
TCGA-B0-4823-01A,0,0.341063957,1.421794604,0.393531904,5.221668287,2.231094352,0.9640908,0.8329239,0.2044834,0.2635233,4.680156,1.099782367,0.1205634,1.401126,0
TCGA-A3-3385-01A,0,4.201747222,1.483991729,0.050852018,6.316649044,4.920018887,2.7446,0.9283586,0.8173209,2.981318,5.26314,0.893965094,0.1533828,0.05663792,0
TCGA-B0-5107-01A,0,0.187393406,0.854753671,0.033154598,0.117808974,0.542980672,0.06348879,0.132941,0.04014837,0.1362427,4.174497,0.212753413,0,0.8305258,0
TCGA-CJ-5681-01A,0,0.019313936,0,0.076680274,0.391838185,1.001107143,0.8587461,0.3470935,0.4691941,0.3016606,0.009543308,0.153074499,0.06421358,1.685974,0
TCGA-B0-4836-01A,0,2.033294089,0.031116566,1.976713043,8.104451479,3.917293197,0,0.3330422,0,0.506573,1.506287,0.782340066,0,1.710422,0.4001854
TCGA-B0-5706-01A,0,1.237798387,0.886911178,0.469472634,5.113386543,3.488572243,0.5202306,0.377877,0.2086705,0.1846522,3.129998,2.856679618,0,0.4155902,0
TCGA-A3-3335-01A,0,2.803987423,0.240539446,0.332234259,5.541695586,4.722897904,0.1826017,0.4455855,0.284074,1.63246,4.689976,2.894028677,0.05869401,2.294347,0.1903922
TCGA-BP-4351-01A,0,0.781526976,0.525066299,0.19483919,7.594321206,6.064975038,0.9850804,0.3221177,1.499979,3.631848,3.602721,6.387004554,0.3232782,1.668368,0.08536231
TCGA-BP-4335-01A,0,2.174844208,0.601433691,2.75500375,6.985576001,5.063586729,0.5655989,0.2747515,0.5096857,1.872325,4.309618,3.65717871,0.2983973,0.4387227,0.02656993
TCGA-B0-4824-01A,0,2.342337634,0,0.123006199,6.288102109,3.431879481,1.999967,0.7060397,0.9799147,1.792695,4.03338,3.51641757,0.08656622,1.175148,0.08410419
TCGA-B8-4154-01A,0,4.071407312,0.817614764,1.077961938,4.81962509,2.523185387,1.958399,1.289396,0.4988794,0.9704634,4.52638,3.553529679,0.1156419,0.2996719,0.04317663
TCGA-BP-4170-01A,0,2.674015974,2.57134598,1.096613736,5.070074783,3.045631013,1.118412,0.9209501,0.5213424,0.486476,3.121974,0.689526858,0.2009969,0.009590734,0.02593517
TCGA-AK-3425-01A,0,1.451806951,0.228882509,0.362333639,0.980084118,3.235112881,0.07070535,0.968244,0.04475291,0.3205349,1.964632,0.916116697,0,0.6768438,0
