id,class,SLC10A2,AC018541.1,AC003984.1,AC018467.1,UGT1A9,AC087762.1,SLC17A4,PLG,AL138826.1,AFM,CYP4A11,CYP4A22,LINC02061,OR2T10,AC138089.1,A1CF,AC073346.1,LINC02275,AC087379.2,GSTA2,ARSF,AL080248.1,AC002401.1,AC124854.1,GSTA7P,AC027458.1,NTS,LGSN,AC021744.1,SLC47A1,AVPR1B,SLC6A3,TAL2,ZYG11A,LINC00887,AL158070.2,GLYATL2,CAPN14,CREB3L3,LY6E-DT,ENPP7P8,AP004782.1,AL033381.1,AC008554.1,GYPA,CIB4,LINC01060,AL163636.1,SLC47A1P1,ENPP7P7,AC007953.1,LINC01886,AC019193.3,RNA5SP107,AC018742.1,LINC01714,AC025627.1,AP002761.2,FAM205C,OSTM1-AS1,FABP7,LINC01077,TTC21B-AS1,LINC00462,AL109615.1,KISS1R,AC073115.2,AC015977.1,AC073115.1,AC009084.1,RPL37P11,LINC02310,AC104316.2,OR10Q1,AC099786.1,EGLN3-AS1,HMGN1P13,AL450322.1,DHFRP2,UQCRB,AC093583.1,LINC01788,WT1,FGB,KRT223P,SORCS3,LBP,FGA,LINC01559,AP000424.1,AC108749.1,TFF2,HSD52,AC013391.3,C5orf46,AC011352.3,AC114803.1,AL109946.1,ADAM18,AC011352.1,AC007326.1,AC079466.1,AL391845.2,SFTA1P,HTR6,SCGB3A2,GSG1L2,PPDPFL,DEFB131E,OPN4,ELDR,LINC00460,APOL5,DDX43P3,AC068492.1,AC010729.2,AP003100.1,RNU2-52P,SLC18A3,AC133637.1,AC006262.2,LINC00160,AC008060.4,LINC02703,AC008060.1,LINC02195,AL596087.2,AC113346.1,LINC01234,LINC01522
TCGA-CJ-4874-01A,0,4.051865732,0.17371,1.500104,1.797408,3.701483,0.1730877,3.889840104,4.671195502,4.084584,0.101717797,6.027183095,3.2741328,1.825585,0.983761328,0.7024101,3.442957346,2.077597,0.9411688,0.5726478,8.105072,3.080645292,2.43132,0.8242283,3.73099,2.380701,1.757018,1.082314989,0.16485139,6.459084,3.847524,2.610222792,6.312367834,2.60233333,0.529583634,3.152239793,0.265739,0.79929377,0.32090488,3.537046731,1.496164,1.856618,0.07385418,0.98773774,1.670374,0.940738909,1.022451715,0.8303831,0.7934182,0.3721975,1.737865,2.282128,2.335506,0.4065181,2.511662,2.800326,0.7019262,0.5792001,0.2130679,0.152986512,2.573591,1.48371807,2.575654,2.959772,3.884436,1.771395885,3.919223371,2.056707,1.008546,2.250714,0.6496844,1.970564,0.6797144,0.2027014,0.250587452,0.2280675,0.7125244,1.278244,1.033824,0.1242011,0.06204948,1.83675,2.158831,0.57166243,0.709822565,0.2420513,2.271410979,0.059073196,0.21611901,0.62983159,0.3138443,0.1466561,0.109694882,0.02661707,0,0.230169603,0.1513047,1.21271,0.06634386,0.146838369,0.08680348,0.5155085,0.09753436,0.755242,1.064493,0.328989057,0.043341256,0.052654062,0.92572384,0.5180448,0.019131047,0.1882042,0.1555379,0.095447952,0.151872,0.0495639,0,0,0.2296527,0.048053126,0.01530524,0,0.0666869,0,0,0,0.07827755,0,0,0,0.1565686
TCGA-B0-4707-01A,0,0.316784001,0,0.01778027,0,4.990602,0.1682536,4.151129345,0,0,0,0.640505224,0.286703242,0,0,0,0.433630897,0.8730827,1.691138,0,6.656369,0,0.0953589,0,1.216537,2.826905,0.176005,0.071967852,0.032475138,6.761534,0.2466453,0.765403695,5.312863774,0.91772822,0.492281695,4.37472736,0.1134047,0.119751676,0.11884481,3.50908913,1.175826,0.627082,0.03304375,0,0.6676104,0.010850164,2.149672814,0.3104789,0.2987541,0.05851519,0.03429815,0.925643,0.4455497,0.1318699,0,0,0.7599956,0.9043055,0,0.042861756,0.1672104,6.647553346,1.191498,4.986871,2.768737,0.764881426,2.931327705,0.2522715,1.521236,0.2010146,1.666541,2.093784,0.1278987,0.2174209,0.036421074,0,0,0,0,0,0,0.3405442,0.01822071,0.908166395,6.082173516,5.684486,3.046643841,7.255639763,4.667597383,1.851597028,2.431603,0.04908927,0.328310301,0.1380124,0,3.440434252,1.932315,2.529559,0.5920776,0,0.9024686,4.152782,0.2001857,0.1662203,0.2674532,3.417958008,0.916751714,0,4.86531434,0.05494249,1.340783222,0.3956304,0.6128989,0.026356815,0.2382277,0,0,0,0.3551051,6.217488321,0.1193529,0.5542631,0.8197916,0.1557116,0.2711933,0.09541839,0.4443639,0,0.6362352,1.523221,0.3884687
TCGA-AK-3426-01A,0,0.257143071,0,0.04706372,0.6186271,0.9377556,0.1219526,0.508273294,0,0,0,0.031212049,0,0,0.04292541,0,0.090809817,0.07357603,0.1169744,0,1.129548,0,0,0,0,0.2508407,0,1.028219589,0.020925605,0.3894879,0,0.247494084,0.297309939,0.06105635,0.034449146,2.953541531,0,1.439684659,0.03025789,1.60585301,0.2878302,0.09840244,0,0.103399083,0.7349831,0.01160259,0.744888529,0.1911882,0,0.06250235,0,0.3827674,0,0.2687387,0.5507949,0,0.22796,0.473498,0.1860725,0,0,0.209053881,2.056087,2.195611,2.399008,0.583625037,0.071268532,0.07189485,0.3220141,0.2140204,0.4413085,0.1337187,0,0.6059064,0,0,0,0,0,0,0,0.5010988,0,0.068001863,0.299111228,2.107645,0.888419466,0.987948579,0.355659219,0.73740397,0.9390417,0.1030517,0.140779193,0.01540874,1.204739,2.632760904,0.6543109,1.7916,0.6381332,0.010656647,0.8659206,0.6390117,1.244403,0.4466009,0.9857785,0.040664027,0.337767607,0,0.720127266,0.5427282,0.016562782,0.04114112,0.1987459,0,0.6563874,0.08469806,0.4380546,0,0.2006989,4.839551918,0,0.8493205,0,0,0.3396456,0,1.924959,2.328398,1.252984,0.2506353,0
TCGA-A3-A6NI-01A,0,1.990875563,0,0.8010777,0.07487049,4.992338,0.1061417,3.775076792,0.278435527,2.083924,0.25928646,2.519130247,0.497037741,0,1.67614837,1.214067,2.430605083,1.784698,0.7439733,0.3925127,5.21206,2.61595469,0.6694207,0.2324438,3.685876,1.657644,1.520339,1.178093336,0.142707888,2.379243,4.334229,1.539903684,1.298605524,2.396563952,0.039683504,3.35053427,0.4364961,1.717226078,0.437935067,1.005906139,0.4127939,0.4397737,0.060599,0.168458947,1.3411,0.235179797,1.096757617,0.0927961,0.4324819,0.4274961,1.205831,1.09734,1.025316,0.3733635,2.758612,2.241562,0.5790518,0.990077,0.2771811,0.057895066,0.2957626,8.149602586,2.41107,1.440628,3.316752,3.729401222,4.865377115,1.79769,0.6573606,1.642623,0.6487575,0.7895292,0.5992551,0.8901038,0.088302375,0.1662211,0.213359,0.6716368,0.2739547,0.1630603,0.1213334,0.5581873,0.3763882,1.516986276,4.732187032,1.748867,0.016290392,3.552249263,2.403107194,1.937879727,0.03147027,0.08961566,0.18650704,0.08672854,0.04783978,1.389791405,0.6844383,3.009078,1.432415,0.083917831,0.3428431,1.807753,0.005291762,0.7684551,1.105917,0.752371998,0.146072273,0.103277022,0.38072601,0.1001362,0.074918023,0,1.300448,0.079834246,0.4535212,0.1436159,0,0,1.141255,0.057374811,0.01527827,0.05456736,0.6905736,0.5079783,0.2983677,0.4644692,0.1522692,0,0.8465677,0.0312481,0.3414198
TCGA-A3-3352-01A,0,4.686951706,0.670986,0.4805297,1.57983,2.933342,0.4494827,5.103511186,0.712451894,4.351169,0.226000424,5.472260098,2.005924671,0.3417478,0.01709513,0.01660297,3.792929811,2.314785,1.56514,3.356731,1.166454,2.428320653,3.052834,0.9859132,4.633838,0.03560132,0.5782092,1.850262177,0.035607355,5.879718,0.3599284,2.31007624,6.364495904,2.772999421,0.186881559,4.052817975,0.6151108,1.117173801,0.212807406,3.62222935,1.660513,2.069341,0.5262174,1.158141622,2.249123,1.181696249,2.752844695,0.7647823,0.7864023,1.44892,1.575592,1.344267,1.369105,0.3364515,2.433955,0.9741326,0.3704652,2.445318,0.5023926,0.239734778,1.976138,4.367710454,2.444827,0.2326907,2.736868,2.872255873,1.145712835,1.429775,2.459645,1.457461,2.62177,1.600066,1.849008,0.3884694,0.060979546,0.4338348,0.2845636,0.7907435,0.4025453,0.4524047,0.2016811,3.776188,0.007720346,1.142915384,1.940931417,3.337031,3.73458094,0.213895605,2.290763744,0.333990873,1.402846,0.1017309,0.038394913,0.1060611,0,1.539960338,1.013815,0.8700798,0.06791222,0.025110103,0.4658093,1.52695,2.766335,0.5833739,1.588034,2.046509497,0.272905023,0.01819298,3.843617385,0.2590043,0.125845012,0.7945333,0.05500669,0.179283134,0.2655899,0.3633204,0.07862448,0.03830383,0.3052562,0.216460406,0.0414238,0.05595993,0.02311514,0,0.2534766,0,0.2968094,0.03767817,0,0.02499074,0.143213
TCGA-B0-5084-01A,0,0.092232239,0,0.04868343,0.3635979,0.382628,0.03255716,1.517299938,0.478547148,0.1996899,0,0.397145732,0.005476054,0.06185556,0.022373275,0,0.30312899,0.0385437,0.03829099,0.2088802,2.480936,0.065723922,0,0.1297098,0.2308919,0.5118234,0.03413179,0,0.021652516,0.7383637,0.1416985,0.08148682,2.257972933,0.031919054,0.708996137,2.935542091,0.01300246,0.152874974,0.036457653,0.2263612,0.2514977,0.1735767,0.006154129,0.042513193,0.3047938,0.017973213,0.324026643,0.1082432,0.1603531,0.03268281,0.01908576,0.1438177,0.02603202,0.1452994,0.3110168,0.3214468,0,0.2882256,0.6723516,0.023882495,0.347193,2.38635498,0.1461359,0.4206048,0.4661098,0.600327824,0.469217024,0.1101319,0.1755737,0.03925844,0.7208289,0.1381815,0.03654756,1.025303,0,0.03125926,0,0.1458002,0.1898683,0,0,0.2588106,0.1169273,0.358258724,0.083536611,1.157592,0.934697048,0.191802421,0.04738078,0.47873813,0.3301197,0.02737857,0,0.023852,0,0.322101575,0.0696963,0.9233949,0.6103526,0.064939039,0.02645489,0.6273484,0.004746786,0.2206155,1.187618,2.261416158,0,0.115292134,0.010246311,0.1472207,0.099906933,0.03555328,0,0.071800305,0,0.08757422,0.197711,0.05001768,0,3.875873255,0.02729035,0,0.05984462,0.01133219,0.06459228,0,0,0.0967849,0.07194673,0.3905811,0.9438328
TCGA-CZ-5461-01A,0,4.238203968,0.4239105,1.769339,1.954715,5.914033,0.1813921,3.704412799,0.005555108,2.827828,0.299058357,2.072047137,0.286939051,0.2432834,0.365511308,0.2975812,2.874493464,1.511246,0.9635827,1.138774,6.423658,1.644984659,2.016133,0.1782147,2.40646,0.4977993,2.824387,1.764704787,0.139400156,3.525249,2.477577,1.13169152,4.686895362,2.373943374,0.116229077,2.265408684,0.2780786,0.969007056,0.052125961,2.658192859,1.933714,1.245389,0.0407926,1.040482575,1.917239,0.044796854,0.459874138,0.08609832,0.6998864,0.288022,1.611104,2.270199,1.761113,0.0930778,2.272998,0.6005281,0.3191805,0.1390133,0.6757412,0.055464478,3.478959,9.237394952,2.940143,4.963441,4.098612,0.216966883,2.439513135,0.8466166,0.4300516,0.6154735,0.7645233,0.4639562,0.229124,1.066796,0,0.371719,0.2139115,0.9197572,0.1092103,0.153797,0.1788438,0.1346632,0.1066113,0.729685425,0.929318996,5.026191,0.024434454,1.796039381,0.719902924,1.564745554,0.2007226,0.04562837,0.545623896,0.03978329,0.0479709,5.633367805,3.702242,1.324076,0.5277024,0.18694536,2.35406,2.218601,3.982579,0.6007048,0.4627704,1.094339526,0.963621474,0.20600065,4.297222735,0.1942761,0,0.1598458,2.201686,0.279717111,0.8074173,0.2432834,0.01473265,0.2357294,0.6626189,0,0.01150569,0.04123075,0.1916508,0,0.1819238,0,0.2233477,0.1207265,0,0.03520359,0.1567185
TCGA-DV-5565-01A,0,0.947508645,0,0.6163359,0.3457819,2.987775,0.1168824,2.362379123,2.236910489,0.1089104,0.205575451,2.770075802,1.194681008,0.07586414,1.558512686,1.020594,0.660035911,0.5693815,0.1849062,0.822152,4.59518,0.288746618,0.4074274,0.8877289,1.765772,0.7189447,0.04195269,1.065837428,0,4.505347,0.5438999,0.121058363,4.555755023,0.382162985,0.054547011,2.65941457,0.07832398,0.235278851,0.069793982,0.075919329,0.7490471,0.1094108,0.0812789,0.081232882,0.3421345,0.043905766,0.499598253,0.5930092,0.2253254,0,0.02348705,0.2159822,0.2244192,0.4769356,0,1.003497,0.1013626,0.03531032,0.08206923,0.052458416,0.1506029,1.62382214,0.8028273,1.960512,1.98939,2.090752686,1.275692939,1.850875,0.2526588,2.213464,0.4848143,1.162765,0.1718283,0.9990543,0.024946582,0,0.08232823,0.4784063,0.08104934,0,0.3131972,1.758687,0.1084075,0.037572927,0.075099787,0.2649089,0.36239367,0.277558193,0.032609661,0.370542443,0,0.06657216,0.061546776,0.02934128,0,3.306972883,1.516313,0.7134727,0.1980191,0.020322514,1.113199,0.7065291,0.3701112,0.4833987,2.317128,0.663083769,0.683217381,0,0,0.179398,0.021094671,0.4466315,0.08787472,0.186956373,0.1132452,0,0.2214926,0,0,0,0,0.06019774,0.2420851,0,0.07920382,0.016727,0.5166725,0.0604068,0,0.005807778,0
TCGA-B0-4710-01A,0,3.272078802,0.1981465,1.457706,1.398131,5.189645,0.6845388,5.838605829,0,3.672419,1.094022352,2.540410797,0.692273958,0.1392632,0,0,2.845353734,1.056933,0.9217696,4.0473,5.556539,1.77331265,3.501429,1.778277,3.440853,1.743817,2.561055,0.191451586,0.326097005,2.58712,0.967158,1.114377153,7.252764792,1.790042513,0.051250844,3.607288375,0.3474027,2.368828508,0.15049705,3.264216412,1.982498,2.405767,0.4020673,1.005841521,2.751686,1.979489472,2.234399317,0.7698372,0.842551,1.175601,0.7985709,2.495126,2.373101,0.2434782,1.416656,2.101329,0.4955478,1.368053,0.1142368,0.277840688,3.372648,8.648996358,1.46851,1.570895,2.56204,5.348104401,1.043295018,0.2053009,2.871238,0.1318831,2.973465,2.008244,0.589282,0.4483629,0.023424573,0.6154616,0.7794461,0.8961122,0.5199066,0.3553479,0,1.165384,0.952941,0.23568591,0.026878294,3.308967,3.852970328,0.176122906,0.201862298,0.158262941,0.6313859,0.3401918,0.029207827,0.4298374,0.5522222,0.319628856,0.1188597,1.670506,0.01167016,0.174659974,0.06047878,3.796799,4.15531,1.125297,1.418772,3.84699013,0,0.08098184,0.563807632,0.7407477,0.058620658,0.4954884,0,0.63673962,0.2985503,1.975151,0.1547908,1.12654,0,0.380307849,0.8352249,0,0.06900027,0.07687129,0.3688247,0.06181472,0,0.05676346,0.08290132,0.1052933,0.1098779
TCGA-BP-5178-01A,0,0.903537486,0.1931736,0.4373779,1.434496,5.298625,0.06048928,0.095373357,0.266430615,0.8917522,0.026310433,0.836442682,0.055530133,0,0.082216052,0.06033612,1.851626936,0.5557055,0.6369817,0.04156272,6.771966,0.426035011,0.1459271,0.04182533,1.94793,1.427646,0.03204083,0.298867289,0.006805409,3.056936,0.05481254,0.414793152,3.238326613,0.608464017,0.286831246,4.054797008,0,0.497683058,0.043857407,5.674958817,0.2631342,0.2697476,0.04555512,0.028623557,0.2469807,0,0.395020144,0.006189314,0.4222601,0.1046404,1.529234,3.195588,1.205777,0.2004979,0.4206373,0.02234394,0.8056014,0.2719507,0.03178443,0.035697999,0,6.188551848,4.645754,3.20864,4.745772,0,1.316935113,0.1364769,0.2264541,0.1755357,0.3340685,0.6027402,0.2828604,0.4198909,0.019026115,0.2195561,0.2373003,0.2624493,0.5258904,0,0.1027449,1.927944,0.2764157,0.315374719,8.257107583,1.139501,0.713763281,7.131792976,8.498679681,4.218903739,1.092032,0.3646277,0.598525003,0.2417674,0.06664007,5.242723691,2.843011,2.168943,0.540513,0.090559686,2.12117,0.8809719,0.06112769,0.4126481,2.023979,0.009975891,1.017550098,0.044347092,1.435588065,0.05701577,0.442263279,0.09157408,1.011318,0.229365999,0.6409523,0.2695946,0.2150477,0.09245744,1.598716,0,0.02561479,0.06852583,1.245303,0.1518068,0.9912584,0.202749,0.6859128,0.1765512,1.105141,1.343767,0.3296593
TCGA-B4-5838-01A,0,2.271578915,0.0237493,0.4462779,0.01786393,1.605806,0.2001454,1.731812932,0.042638849,0.0393565,1.975899556,1.172816971,0.319570903,0.3624804,0.362138966,0.1361296,2.476035558,0.8576689,0.4196377,0,7.473162,0.466815401,1.930335,1.606255,3.386202,1.319108,1.553657,0.553526452,0.100713695,2.084701,1.35679,1.419796907,6.056285669,1.562959035,0.011716072,4.191864371,0.03366892,0.544123151,1.199632248,3.11805327,0.4357892,0.09956859,0.07062444,1.485188686,1.272528,0.061559717,0.076874683,0.6321374,0.5709136,0.2195056,0.2936765,0.04847909,0.2794049,0.1867248,2.551592,0.0309686,0.1070344,0.5053341,0,0.188158403,0.275803,5.151489776,0.4549151,4.530764,1.209745,2.010189629,0.322632096,0.09621322,0.04789041,0.05098605,0.3120641,0.4089259,0.1812027,0.08229927,0,0,0.8541965,0.5018545,0.3848355,0,0.07218398,2.535154,0,2.34103519,0.458961752,3.266081,3.444599093,0.475460621,0.272639927,0.346089508,0.07256349,0,0,0.3008639,0.01883908,2.793660312,1.386048,1.739133,1.987965,0.12440599,0.5204421,2.568183,0,0.2342465,0.5514648,1.122210133,0.214399551,0,2.0141129,0.477446,0.044280192,0.1428895,0.1800196,0.213752858,0,0,0,0,1.207523,0.055945674,0.01785238,0,0.07755869,3.21863,0,3.439141,0,0,0,0.2168363,0.1232942
TCGA-B8-A54H-01A,0,2.93910783,0.1775532,0.4801328,0.1352831,5.356767,0.3772751,3.747348903,2.609677973,2.746989,0.526521587,6.048219891,2.522399568,1.400043,0.020938354,0,2.848511747,2.991382,0.8190198,0.4936819,3.349075,0.565195257,1.826744,0.7689002,2.98346,0.4837155,1.457709,0.110298169,0.126894217,4.018161,1.512728,2.231455852,5.518181106,3.192224637,0.292997854,3.687766205,0.9177688,1.037791861,0.398404397,3.439911215,1.165695,1.64479,0.05656502,1.033539666,0.2256024,0.038943258,0.977007722,0.8424727,0.350401,0.4368375,1.159129,0.5755689,1.556599,0.375562,1.542425,0.6843653,0.4426169,1.516854,0.2893937,0.145575786,2.132292,7.454468811,0.6462099,3.844235,1.91392,2.898481818,2.220529786,2.165914,1.468518,1.797896,1.979909,0.9562309,0.6562453,1.095542,0.16238879,0.05793871,0.2902448,0.9224008,0.1783293,0.7025652,0.1024639,0.2642712,0.3371168,0.669706837,0.00729485,0.09005422,1.045838372,0.806549223,0.004997523,0.005001309,0.05241747,0.07555008,0.023665653,0.02232297,0.09220367,1.695824495,0.8187856,1.849694,0.9057846,0.010318298,0.3913206,2.12331,0.008867586,0.7795369,0.2118726,1.797853231,0.205688184,0,0.119915784,0.4022631,0.063109047,0.05936695,0.03397947,0.395089412,0,0.1214248,0,0.04683831,1.059178,0.008160547,0.06302869,0.09041407,0,0.02112823,0.08983289,0.06247191,0.1287999,0,0.06740568,0,0.04544108
TCGA-B0-5711-01A,0,4.079918609,0.07881574,1.444804,0.1852147,5.07636,0.07086127,4.398807815,0.139438261,4.168376,0.176105438,2.378020518,0.689168781,2.099431,2.440920993,0.7248894,3.545018888,1.300569,1.551822,0,3.144049,1.669511973,2.274347,0.7286619,2.956695,0.1947337,1.697912,0.832402788,0.122932806,4.194225,3.902512,2.501843159,6.124816364,3.227144268,0.492496647,3.677744732,0.4640664,0.937965815,0.127952447,2.741417043,1.067909,0.8117899,0.09858123,0.954324489,1.675957,0.24408878,0.26373427,0.3424455,1.003485,0.6377868,0.52669,2.367922,2.000771,0.4946906,0.7340813,1.949622,0.5093024,0.6155333,0.1775354,0.062373598,0.3417089,2.755974792,1.992201,3.512843,3.558842,1.581136665,2.326956926,1.227431,0.1924831,0.8407799,1.743591,0.2889118,0.3273035,0.2613436,0.209240638,0.2549073,0.07388897,2.31838,0.2712377,0.2357723,0.4756386,0.8581071,0.1284373,0.474653098,0.034085531,0.06690156,0.543701558,0.081033722,0.080356314,0.208629527,0.03113158,0.2765541,0,0.0175757,0,2.724591029,1.633037,1.266137,0.2269685,0.048029553,0.794748,1.228294,0,0.7619592,1.648269,0.023349008,0.507489624,0,0.981664735,0.6276482,0.05594665,0.04686859,0.07888232,0.182776584,0.2420598,0.04894835,0,0,0.2269685,0,0.01511293,0.08023795,0.03330758,0.02487899,0,0.02980055,0,0.05417258,0,0,0
TCGA-B0-5104-01A,0,1.586672843,0.4351018,2.163236,2.321915,4.400812,0.86955,3.442935068,1.921470053,4.768251,0.078788541,6.726556928,3.492182564,2.406816,2.132021131,1.722986,3.572334542,2.210367,1.234524,0.9194692,6.332735,1.609297727,1.832279,0.4737951,1.917236,2.530979,0.1260784,0.324240438,0.224338449,4.236081,4.048787,1.707456034,5.564903036,1.971882098,1.128720575,3.425250148,0.1975804,0.804228763,0.092539971,3.595696482,0.477459,2.15622,0.08562912,0.698992472,1.917756,0.147430077,2.705624227,1.336516,0.5803001,0.7741171,1.158266,3.339412,2.007667,0.2349129,0.1566755,3.109753,0.1170015,1.052145,0.2676135,0.071677898,0.1914349,2.635132038,3.217585,2.686692,3.690965,1.290227753,1.359599224,3.085657,2.314398,2.95622,1.777453,2.343115,0.3713998,0.1747783,0.147915523,1.04636,0.1843662,0.6857075,0.2910929,0.140572,0.1043927,2.168608,0.4601788,0.35503991,0.188450784,2.970408,0.133723989,0.089811719,0.463138764,0,1.810891,0.2196307,0.116775859,0.1103479,0.02747156,0.032410676,0,0.4436144,0.009628528,0.077083628,0.05004478,1.518032,6.164203,0.5654794,1.304169,0.817082922,0.055274249,0.022712482,0.029122615,0.4090969,0.032515068,0.3729947,0.05164502,0.171875529,0.04487258,0.08363055,0.01674228,0.3246019,0.1025364,0,0.07674174,0.02358812,0.05712503,0,0.06166151,0.02580386,0.3080288,0.1793112,0,0.03118078,0.04631369
TCGA-AK-3453-01A,0,1.251684436,0,1.969857,1.331937,0.1838031,0.2680904,3.512949376,0.707415082,3.955692,0.196970628,1.945734742,0.777838224,1.121612,1.897961213,1.53658,2.232275511,1.446867,1.293645,0,5.60298,2.198351454,1.516689,0.09780444,2.195463,3.40586,0.6187249,0.419832269,0.389636213,2.604673,3.8699,1.272226155,4.662655805,1.964364039,1.215219202,2.833083493,0.3601024,0.342445955,0.080312829,1.636169777,0.1065885,1.69002,0.2053876,0.609393532,2.436173,0.418457327,0.322332642,0.127328,0.1500009,1.173566,1.478882,2.400336,1.372068,0,0,0.456481,1.214756,1.36396,0.6146484,0.264984378,0.329709,8.001223383,4.304395,4.085534,4.193837,0.444390007,1.627971488,0.8703244,0.158069,1.034913,1.618764,0.1537042,0.2291827,0.4882969,0.707629874,0.5752721,0,0,0.3946654,0.3104015,0,0.09582478,0.7044089,0.022847384,1.309712826,0.05451094,0,0.223299462,1.259470153,0,0.7721935,0,0.307201391,0.08698646,0,2.09673165,0.3525205,0.7981553,0.1090717,0.239065421,0.6968339,2.325907,0,0.1819295,1.763769,0.046968671,0.043396229,0.376015311,0.381751114,0.06772582,0,0,0,0.155933022,2.013707,0.7654844,0,0,0,0.07623052,0.06034622,0,0.1305875,0,0.3865627,0,0.739799,0.1078294,0,0.03134283,0
TCGA-B0-4701-01A,0,1.173025143,0.09266107,1.500261,2.352774,1.574631,0.1999856,4.4295577,0.008621823,2.517281,0.237491616,2.479305998,0.561374736,0.08008184,2.177232063,2.72158,2.366685077,1.719457,0.4612435,1.728583,7.430639,1.810345542,1.852761,0.6146086,1.540821,1.916198,1.698608,0.876695921,0.122554228,1.98567,3.705778,1.377587372,5.139622164,1.533376156,0.471952181,4.861540828,0.205826,0.897989961,0.118685293,0.521598391,2.008007,0.6948622,0.130518,0.704005413,1.540898,0.113257364,1.900797008,0.1472926,0.5454939,0.2193314,0.9145005,1.96433,1.474702,0.186575,1.445746,1.356656,0.5091426,0.5572679,0.1683357,0.160198642,0.706166,6.58163106,2.618026,4.183498,2.879796,0.705196756,3.686056313,1.072092,1.719484,1.6251,1.916353,0.9871389,0.3033422,0.4962849,0.102665619,0.455236,0.3900161,1.55573,0.5136213,0.2323929,0.3291988,0.7891392,0.2316312,0.078319358,5.157186478,1.940103,1.506460892,0.082027034,3.659804723,2.365996334,0.5497726,0.07028576,0.032859041,0.06134856,0,1.585987196,0.6602946,1.738268,0.1621266,0.077227789,0.4956039,1.606779,0.6791161,0.4143646,0.3986541,1.089231755,0.341196172,0.030942396,1.495785089,0.07859836,0.189209205,0.2091886,0.1150213,0.092863892,0.4734913,0.9236741,0.02282595,0.03278094,0.1383394,0,0.03545656,0.1244443,0.1864487,0,0.08360187,0,0.4753207,0.1834686,0,0.08365622,0
TCGA-B0-5713-01A,0,3.543697482,0,1.723535,0.04351173,4.873052,0.2570712,3.551719649,3.9253338,3.580742,0.17981531,6.87531189,4.050635237,2.142811,0,0.02320163,3.409442578,2.26845,1.585202,0,8.077683,1.641401946,2.135543,0.4525746,3.817835,2.569031,0.4684449,0.070951004,0.175338775,5.126161,1.2431,2.566704412,5.435283213,2.9655,0.679125833,3.470244941,0.4309986,0.814855935,0.149724179,4.487843154,0.3615632,1.79822,0.07696848,0.291171407,0.8263765,0.606228402,1.114832822,0.2099819,0.7841791,0.3299876,2.000615,1.619002,2.066914,0.2944119,1.417119,0.8335625,0.527681,0.5791202,0.2966725,0.201360062,2.94546,7.009013136,1.219446,2.023021,2.165891,1.72617932,1.109108853,1.84749,0.9143945,1.669325,1.062125,1.052261,0.5518158,0.5188423,0.164712147,0.3033277,0.2673554,0.2953765,0.6331563,0.6271817,0.0593967,0.9594476,0.08423211,0.016403372,7.470649308,1.672817,0.065210086,0.022884701,4.56629512,0,0.03016407,0.2187565,0,0.05048974,0,0.544088471,0.1791099,1.2699,0.01078132,0,0.08312252,1.492709,0.02017479,0.7638455,1.403814,0.211679946,0.101538497,0,0.032583169,0.3509957,0.01830147,0.1180791,0,0.046429834,0.1455677,0.09336215,0.126347,0,0,0.009315874,0,0.07778486,0,0,0.1021502,0,0.1461955,0,0,0.005035217,0
TCGA-B0-4714-01A,0,2.405655992,0,2.156594,0.05745107,3.895142,0.6620039,6.784162348,0.26559836,3.544816,0.222615763,3.128067226,1.250876065,2.886612,1.029362666,0.7918927,2.147624702,1.118025,2.087428,0.1794932,5.591692,1.214903708,1.412445,1.975768,2.572222,2.251194,0.3844784,1.984109337,0.085051459,3.055249,4.176715,0.930511907,7.202308345,1.240884581,0.895041076,4.216443053,0.703771,0.737852651,0.355946106,3.612497296,1.037524,0.9305852,0.01737729,0.650036141,1.934044,0.099054959,0.353438088,0.7941469,0.3535577,0.5881943,0.901689,2.303693,1.969444,0.5734653,0.4232968,3.103289,0.5463327,2.867318,0.2653704,0.105284182,0.4516044,2.698177146,3.551825,5.405624,4.258579,6.608069128,1.685366976,1.958214,0.1506305,1.88666,3.40326,0.1921535,0.3271689,0.5949657,0.214703202,0.2837043,0.09428124,0.8103476,0.09282258,0.5423211,0.07828856,2.053287,0.07019269,0.043125034,0.065001913,1.670716,0.020675895,0.159211717,0.073928666,0.007571416,0.5345835,0.1129847,0.233181481,0.1406307,0,2.992032938,2.194652,1.26575,0.0284342,0,1.303853,2.870415,0.01341531,0.953644,0.6653235,0,0.712393899,0.066490441,0.098574442,0.5123385,0.048064144,0.05995764,0,0.3826778,0.06619704,0.3900647,0.1200071,0.03562441,0,0.012347212,0,0,0,0,0,0.03818581,0.580382,0.1985191,0,0.04610192,0.06830696
